ori,des,free_flow_time,,,,,
30784,30783,0.62,,,,,
30784,30954,0.21,,,,,
30785,532,0.2,,,,,
30785,30786,1.29,,,,,
30785,31096,0.11,,,,,
30786,524,0.24,,,,,
30786,30785,1.29,,,,,
30786,30787,0.1,,,,,
30787,536,0.13,,,,,
30787,30786,0.1,,,,,
30787,31064,0.5,,,,,
30788,21,0.08,,,,,
30788,30789,0.28,,,,,
30788,30800,0.58,,,,,
30789,8,0.08,,,,,
30789,30788,0.28,,,,,
30789,30791,0.19,,,,,
30789,30803,2.06,,,,,
30790,30791,0.24,,,,,
30790,30801,0.08,,,,,
30790,30802,0.27,,,,,
30791,6,0.26,,,,,
30791,30789,0.19,,,,,
30791,30790,0.24,,,,,
30792,22,0.1,,,,,
30792,6706,0.1,,,,,
30792,30801,0.1,,,,,
30793,702,0.14,,,,,
30793,30656,0.29,,,,,
30793,30657,0.18,,,,,
30793,30794,0.47,,,,,
30794,30793,0.47,,,,,
30794,30795,0.16,,,,,
30794,31058,0.11,,,,,
30795,30657,0.46,,,,,
30795,30794,0.16,,,,,
30795,31056,0.17,,,,,
30796,30674,0.33,,,,,
30797,30672,0.64,,,,,
30797,30676,0.39,,,,,
30797,30798,0.15,,,,,
30798,30677,0.33,,,,,
30798,30710,0.4,,,,,
30798,30797,0.15,,,,,
30799,3,0.64,,,,,
30799,27550,0.13,,,,,
30799,30802,0.18,,,,,
30800,4,0.31,,,,,
30800,6692,0.58,,,,,
30800,30788,0.58,,,,,
30801,7,0.17,,,,,
30801,30790,0.08,,,,,
30801,30792,0.1,,,,,
30802,9,0.07,,,,,
30802,30790,0.27,,,,,
30802,30799,0.18,,,,,
30803,18,0.09,,,,,
30803,30740,0.03,,,,,
30803,30789,2.06,,,,,
30804,455,0.11,,,,,
30804,30736,0.12,,,,,
30804,30997,0.06,,,,,
30805,487,0.1,,,,,
30805,30979,0.27,,,,,
30805,30984,0.29,,,,,
30806,526,0.18,,,,,
30806,31100,0.07,,,,,
30806,32124,0.29,,,,,
30807,547,0.12,,,,,
30807,6422,0.21,,,,,
30807,16479,0.08,,,,,
30807,30650,0.33,,,,,
30808,612,0.03,,,,,
30808,30764,0.26,,,,,
30808,30765,0.52,,,,,
30809,657,0.26,,,,,
30809,6943,0.22,,,,,
30809,11256,0.03,,,,,
30809,30723,0.37,,,,,
30810,723,0.25,,,,,
30810,30658,0.23,,,,,
30810,30659,0.27,,,,,
30811,1674,0.27,,,,,
30811,30754,0.93,,,,,
30811,31041,0.7,,,,,
30812,1703,0.32,,,,,
30812,6127,0.27,,,,,
30812,30675,0.17,,,,,
30813,1766,0.3,,,,,
30813,30687,0.1,,,,,
30813,30814,1.35,,,,,
30814,1767,0.56,,,,,
30814,30813,1.35,,,,,
30815,1884,0.14,,,,,
30815,14104,0.4,,,,,
30815,30715,0.28,,,,,
30816,2178,0.16,,,,,
30816,4643,1.72,,,,,
30816,4726,0.35,,,,,
30816,31073,0.37,,,,,
30817,2192,0.26,,,,,
30817,30828,0.87,,,,,
30817,30830,0.22,,,,,
30818,4398,0.27,,,,,
30818,26874,0.54,,,,,
30819,2245,0.41,,,,,
30819,4650,0.45,,,,,
30819,4737,1.23,,,,,
30820,4662,0.17,,,,,
30820,4703,0.23,,,,,
30820,31073,0.82,,,,,
30821,2147,0.24,,,,,
30821,4669,0.3,,,,,
30821,4670,0.28,,,,,
30822,2116,0.23,,,,,
30822,4678,0.34,,,,,
30823,2116,0.47,,,,,
30823,4670,0.13,,,,,
30823,4694,0.16,,,,,
30824,2116,0.39,,,,,
30824,4678,0.17,,,,,
30824,4695,0.14,,,,,
30825,2093,0.39,,,,,
30825,4773,0.23,,,,,
30825,16407,0.36,,,,,
30826,2182,0.41,,,,,
30826,4791,0.28,,,,,
30826,22740,0.04,,,,,
30827,2175,0.31,,,,,
30827,4791,0.42,,,,,
30827,29079,0.44,,,,,
30828,30817,0.87,,,,,
30828,32076,0.18,,,,,
30828,32080,0.2,,,,,
30829,4804,0.15,,,,,
30829,8235,0.52,,,,,
30829,28860,0.27,,,,,
30830,4821,0.19,,,,,
30830,30817,0.22,,,,,
30831,2190,0.33,,,,,
30831,29163,0.17,,,,,
30831,32082,0.15,,,,,
30832,2101,0.18,,,,,
30832,4834,0.34,,,,,
30832,32847,0.33,,,,,
30833,2143,0.13,,,,,
30833,4862,0.4,,,,,
30834,2144,0.18,,,,,
30834,4880,0.31,,,,,
30834,4881,0.2,,,,,
30835,2165,0.44,,,,,
30835,4893,2.39,,,,,
30835,30836,0.97,,,,,
30836,2164,0.93,,,,,
30836,4967,0.62,,,,,
30836,30835,0.97,,,,,
30837,4947,0.35,,,,,
30837,13687,0.12,,,,,
30838,1992,0.29,,,,,
30838,4950,0.29,,,,,
30838,22795,0.53,,,,,
30839,2005,0.31,,,,,
30839,4976,0.16,,,,,
30839,30840,0.1,,,,,
30840,22792,0.05,,,,,
30840,30692,0.7,,,,,
30840,30839,0.1,,,,,
30841,5015,0.16,,,,,
30841,5060,0.16,,,,,
30841,30695,0.6,,,,,
30842,1994,0.18,,,,,
30842,5015,0.15,,,,,
30842,22785,0.04,,,,,
30843,2010,0.14,,,,,
30843,5015,0.09,,,,,
30843,22806,0.04,,,,,
30844,2037,0.56,,,,,
30844,5042,0.12,,,,,
30844,5067,0.24,,,,,
30845,2009,0.25,,,,,
30845,5060,0.09,,,,,
30845,30846,0.2,,,,,
30846,2015,0.23,,,,,
30846,30375,0.28,,,,,
30846,30845,0.2,,,,,
30847,5099,0.07,,,,,
30847,20737,0.23,,,,,
30847,30701,0.45,,,,,
30847,31115,1.3,,,,,
30848,2043,0.28,,,,,
30848,5110,0.25,,,,,
30848,20690,0.34,,,,,
30849,2026,0.24,,,,,
30849,5111,0.17,,,,,
30849,5146,0.21,,,,,
30850,2045,0.33,,,,,
30850,5111,0.53,,,,,
30850,28869,0.59,,,,,
30851,5146,0.21,,,,,
30851,20763,0.06,,,,,
30851,30699,0.44,,,,,
30852,2032,1,,,,,
30852,5165,0.21,,,,,
30852,20764,0.29,,,,,
30853,2034,0.14,,,,,
30853,5165,0.42,,,,,
30853,29169,1.16,,,,,
30854,1941,0.14,,,,,
30854,5269,0.14,,,,,
30854,5369,0.14,,,,,
30855,1977,0.21,,,,,
30855,5299,3.87,,,,,
30855,5300,0.43,,,,,
30856,1954,0.15,,,,,
30856,29039,0.13,,,,,
30856,33015,0.23,,,,,
30857,14348,0.55,,,,,
30857,30742,0.37,,,,,
30857,32532,0.24,,,,,
30858,1798,0.17,,,,,
30858,5448,0.79,,,,,
30858,16655,0.46,,,,,
30859,1777,0.46,,,,,
30859,5449,0.24,,,,,
30859,14353,0.14,,,,,
30860,1900,0.2,,,,,
30860,5518,0.2,,,,,
30860,30861,0.21,,,,,
30861,1898,0.2,,,,,
30861,14276,0.16,,,,,
30861,30860,0.21,,,,,
30862,1913,0.38,,,,,
30862,5521,0.18,,,,,
30862,14235,0.58,,,,,
30863,1803,0.14,,,,,
30863,5606,0.31,,,,,
30863,30661,0.22,,,,,
30864,1806,0.37,,,,,
30864,5594,0.19,,,,,
30864,29045,0.28,,,,,
30865,1903,0.22,,,,,
30865,5604,0.18,,,,,
30865,14244,0.09,,,,,
30866,1905,0.26,,,,,
30866,5604,0.16,,,,,
30866,14286,0.03,,,,,
30867,1904,0.18,,,,,
30867,5638,0.18,,,,,
30867,29038,0.06,,,,,
30868,1901,0.27,,,,,
30868,5644,0.21,,,,,
30868,14290,0.35,,,,,
30869,30745,0.81,,,,,
30869,32537,0.06,,,,,
30869,32538,0.08,,,,,
30870,1849,0.14,,,,,
30870,5749,0.2,,,,,
30870,5761,0.13,,,,,
30871,1831,0.2,,,,,
30871,5820,0.21,,,,,
30871,8855,0.48,,,,,
30872,5863,0.06,,,,,
30872,13981,0.04,,,,,
30872,30752,0.89,,,,,
30873,1853,0.09,,,,,
30873,5876,0.03,,,,,
30873,14116,0.15,,,,,
30874,1737,0.31,,,,,
30874,5896,0.14,,,,,
30874,13987,0.23,,,,,
30875,1835,0.25,,,,,
30875,5914,0.29,,,,,
30875,33091,0.21,,,,,
30876,1709,0.2,,,,,
30876,5915,0.13,,,,,
30876,14026,0.13,,,,,
30877,5992,0.38,,,,,
30877,14022,0.05,,,,,
30877,30755,0.69,,,,,
30878,1892,0.1,,,,,
30878,5997,0.4,,,,,
30878,8409,0.27,,,,,
30879,1891,0.06,,,,,
30879,6010,0.31,,,,,
30879,8409,0.42,,,,,
30880,1871,0.18,,,,,
30880,6010,0.4,,,,,
30880,16530,0.44,,,,,
30881,6033,0.37,,,,,
30881,6040,1.8,,,,,
30881,30750,0.65,,,,,
30881,31030,1.46,,,,,
30882,6034,0.18,,,,,
30882,6051,0.05,,,,,
30882,30755,1.19,,,,,
30883,1700,0.2,,,,,
30883,6050,0.29,,,,,
30883,14035,0.17,,,,,
30884,6063,0.16,,,,,
30884,16503,0.09,,,,,
30884,30681,0.24,,,,,
30885,767,0.36,,,,,
30885,6107,0.74,,,,,
30885,30886,0.16,,,,,
30886,766,0.61,,,,,
30886,30885,0.16,,,,,
30886,30887,0.2,,,,,
30887,763,0.33,,,,,
30887,6182,0.16,,,,,
30887,30886,0.2,,,,,
30888,813,0.23,,,,,
30888,6124,0.58,,,,,
30888,6160,0.17,,,,,
30889,848,0.05,,,,,
30889,6139,0.05,,,,,
30889,20651,0.04,,,,,
30890,6183,0.81,,,,,
30890,6199,0.73,,,,,
30891,842,0.27,,,,,
30891,6186,0.35,,,,,
30891,30892,0.21,,,,,
30892,855,0.31,,,,,
30892,30891,0.21,,,,,
30892,30893,0.2,,,,,
30893,30708,0.37,,,,,
30893,30892,0.2,,,,,
30893,30894,0.29,,,,,
30894,849,0.14,,,,,
30894,6268,0.15,,,,,
30894,30893,0.29,,,,,
30895,737,0.15,,,,,
30895,6190,0.08,,,,,
30895,14081,0.25,,,,,
30896,786,0.09,,,,,
30896,6194,0.14,,,,,
30896,14007,0.19,,,,,
30897,847,0.13,,,,,
30897,6206,0.14,,,,,
30897,13082,0.7,,,,,
30898,781,0.18,,,,,
30898,6216,0.51,,,,,
30898,6220,0.15,,,,,
30899,6224,0.03,,,,,
30899,14006,0.15,,,,,
30899,16490,0.36,,,,,
30900,745,0.16,,,,,
30900,6225,0.33,,,,,
30900,6226,0.08,,,,,
30901,729,0.21,,,,,
30901,6226,0.09,,,,,
30901,14012,0.24,,,,,
30902,6233,0.09,,,,,
30902,14000,0.22,,,,,
30902,30668,0.4,,,,,
30903,784,0.21,,,,,
30903,6238,0.09,,,,,
30903,6239,0.73,,,,,
30904,791,0.17,,,,,
30904,6238,0.2,,,,,
30904,27603,0.37,,,,,
30905,829,0.21,,,,,
30905,6241,0.4,,,,,
30905,30906,0.17,,,,,
30906,30773,0.17,,,,,
30906,30905,0.17,,,,,
30906,30907,0.17,,,,,
30907,809,0.08,,,,,
30907,6258,0.31,,,,,
30907,30906,0.17,,,,,
30908,794,0.2,,,,,
30908,6258,0.16,,,,,
30908,30909,0.04,,,,,
30909,793,0.17,,,,,
30909,27603,0.64,,,,,
30909,30908,0.04,,,,,
30910,6276,0.09,,,,,
30910,27751,0.17,,,,,
30910,30684,0.07,,,,,
30911,810,0.33,,,,,
30911,6281,0.11,,,,,
30911,6282,0.14,,,,,
30912,771,0.16,,,,,
30912,6284,0.23,,,,,
30912,6301,0.12,,,,,
30913,796,0.16,,,,,
30913,6284,0.18,,,,,
30913,27603,0.14,,,,,
30914,775,0.18,,,,,
30914,6301,0.26,,,,,
30914,13995,0.06,,,,,
30915,811,0.19,,,,,
30915,6307,0.29,,,,,
30915,6308,0.29,,,,,
30916,6309,0.15,,,,,
30916,30760,0.24,,,,,
30916,30761,0.29,,,,,
30917,758,0.24,,,,,
30917,6313,1.04,,,,,
30917,6345,0.15,,,,,
30918,797,0.11,,,,,
30918,6313,0.15,,,,,
30918,6355,0.08,,,,,
30919,853,0.07,,,,,
30919,6315,0.36,,,,,
30919,30920,0.52,,,,,
30920,13082,0.05,,,,,
30920,30708,0.04,,,,,
30920,30919,0.52,,,,,
30921,6317,0.32,,,,,
30921,14008,0.09,,,,,
30921,30662,0.39,,,,,
30922,832,0.25,,,,,
30922,6318,0.24,,,,,
30922,6319,0.31,,,,,
30923,6319,0.3,,,,,
30923,13045,0.38,,,,,
30923,30767,0.7,,,,,
30924,6324,0.04,,,,,
30924,6337,0.19,,,,,
30924,30717,0.34,,,,,
30925,747,0.17,,,,,
30925,6329,0.07,,,,,
30925,27747,0.15,,,,,
30926,746,0.19,,,,,
30926,6330,0.21,,,,,
30926,8696,0.47,,,,,
30927,761,0.14,,,,,
30927,6345,0.19,,,,,
30927,14009,0.04,,,,,
30928,6354,0.46,,,,,
30928,30649,0.14,,,,,
30929,588,0.1,,,,,
30929,6365,0.32,,,,,
30929,6373,0.57,,,,,
30930,566,0.25,,,,,
30930,6367,0.33,,,,,
30930,14070,0.11,,,,,
30931,565,0.16,,,,,
30931,6367,0.28,,,,,
30931,16486,0.17,,,,,
30932,6376,0.27,,,,,
30932,14085,0.05,,,,,
30932,30757,0.25,,,,,
30933,6377,0.45,,,,,
30933,6385,0.09,,,,,
30933,30762,0.43,,,,,
30934,863,0.17,,,,,
30934,6388,0.14,,,,,
30934,6389,0.18,,,,,
30935,604,0.3,,,,,
30935,6419,0.11,,,,,
30935,13029,0.11,,,,,
30936,568,0.15,,,,,
30936,6432,0.21,,,,,
30936,6433,0.14,,,,,
30937,533,0.1,,,,,
30937,6449,0.05,,,,,
30937,30938,0.18,,,,,
30938,534,0.14,,,,,
30938,27635,0.04,,,,,
30938,30937,0.18,,,,,
30939,6458,0.09,,,,,
30939,6459,0.17,,,,,
30939,31097,0.7,,,,,
30940,582,0.17,,,,,
30940,6459,0.38,,,,,
30940,30941,0.33,,,,,
30941,535,0.16,,,,,
30941,6505,0.53,,,,,
30941,30940,0.33,,,,,
30942,6471,0.32,,,,,
30942,6501,0.38,,,,,
30942,30654,0.17,,,,,
30943,580,0.17,,,,,
30943,6473,0.19,,,,,
30943,14065,0.14,,,,,
30944,6483,0.2,,,,,
30944,16448,0.11,,,,,
30944,30656,0.35,,,,,
30945,614,0.16,,,,,
30945,6489,0.08,,,,,
30945,30946,0.08,,,,,
30946,617,0.19,,,,,
30946,13056,0.19,,,,,
30946,30945,0.08,,,,,
30947,6501,0.05,,,,,
30947,14088,0.1,,,,,
30947,30654,0.45,,,,,
30948,6506,0.38,,,,,
30948,6573,0.41,,,,,
30948,30782,0.4,,,,,
30949,508,0.09,,,,,
30949,6512,0.2,,,,,
30949,28508,0.11,,,,,
30950,520,0.12,,,,,
30950,6512,0.28,,,,,
30950,30647,0.11,,,,,
30951,592,0.11,,,,,
30951,6516,0.08,,,,,
30951,8780,0.19,,,,,
30952,512,0.16,,,,,
30952,6541,0.09,,,,,
30952,6555,0.09,,,,,
30953,6543,0.2,,,,,
30953,27637,0.98,,,,,
30953,30954,0.09,,,,,
30954,27636,0.04,,,,,
30954,30784,0.21,,,,,
30954,30953,0.09,,,,,
30955,599,0.12,,,,,
30955,6612,0.16,,,,,
30956,596,0.19,,,,,
30956,6574,0.17,,,,,
30956,11285,0.12,,,,,
30957,602,0.17,,,,,
30957,6574,0.16,,,,,
30957,29214,0.19,,,,,
30958,555,0.13,,,,,
30958,6580,0.24,,,,,
30958,28245,0.08,,,,,
30959,557,0.11,,,,,
30959,6586,0.14,,,,,
30960,6587,0.27,,,,,
30960,8353,0.26,,,,,
30961,591,0.1,,,,,
30961,6612,0.41,,,,,
30961,8729,0.19,,,,,
30962,561,0.21,,,,,
30962,6660,0.12,,,,,
30962,6662,0.17,,,,,
30963,403,0.17,,,,,
30963,8353,0.46,,,,,
30963,11303,0.1,,,,,
30964,6670,0.1,,,,,
30964,8788,0.22,,,,,
30964,30720,0.39,,,,,
30965,23,0.15,,,,,
30965,6705,0.25,,,,,
30965,6706,0.27,,,,,
30966,26,0.1,,,,,
30966,6705,0.1,,,,,
30966,6710,0.28,,,,,
30967,386,0.05,,,,,
30967,6805,0.13,,,,,
30968,388,0.15,,,,,
30968,6810,0.08,,,,,
30968,29275,0.02,,,,,
30969,638,0.12,,,,,
30969,6812,0.05,,,,,
30969,8866,0.07,,,,,
30970,6854,0.05,,,,,
30970,30670,0.17,,,,,
30971,6828,0.2,,,,,
30971,30729,0.29,,,,,
30972,482,0.12,,,,,
30972,8868,0.2,,,,,
30973,6844,0.07,,,,,
30973,30334,0.13,,,,,
30973,30671,0.09,,,,,
30974,6850,0.1,,,,,
30974,27595,0.06,,,,,
30974,30734,0.34,,,,,
30975,378,0.07,,,,,
30975,6904,0.05,,,,,
30975,30976,0.05,,,,,
30976,456,0.16,,,,,
30976,30203,0.13,,,,,
30976,30975,0.05,,,,,
30977,658,0.16,,,,,
30977,6913,0.13,,,,,
30977,30978,0.1,,,,,
30978,655,0.11,,,,,
30978,6967,0.12,,,,,
30978,30977,0.1,,,,,
30979,6944,0.12,,,,,
30979,11273,0.05,,,,,
30979,30805,0.27,,,,,
30980,460,0.05,,,,,
30980,30981,0.06,,,,,
30981,30739,0.16,,,,,
30981,30982,0.08,,,,,
30982,458,0.06,,,,,
30982,7000,0.26,,,,,
30983,495,0.1,,,,,
30983,6958,0.07,,,,,
30983,30984,0.1,,,,,
30984,30805,0.29,,,,,
30984,30983,0.1,,,,,
30984,30985,0.06,,,,,
30985,496,0.05,,,,,
30985,6997,0.08,,,,,
30985,30984,0.06,,,,,
30986,644,0.11,,,,,
30986,6967,0.07,,,,,
30986,30727,0.2,,,,,
30987,642,0.11,,,,,
30987,6976,0.14,,,,,
30987,30727,0.15,,,,,
30988,29339,0.18,,,,,
30988,30732,0.29,,,,,
30989,6986,0.28,,,,,
30989,30733,0.33,,,,,
30990,473,0.06,,,,,
30990,6994,0.14,,,,,
30990,7023,0.16,,,,,
30991,499,0.12,,,,,
30991,6995,0.14,,,,,
30991,30992,0.25,,,,,
30992,492,0.19,,,,,
30992,30991,0.25,,,,,
30992,30993,0.1,,,,,
30993,494,0.12,,,,,
30993,30992,0.1,,,,,
30993,30994,0.27,,,,,
30994,6997,0.11,,,,,
30994,30993,0.27,,,,,
30994,31005,0.33,,,,,
30995,457,0.08,,,,,
30995,7000,0.08,,,,,
30995,7014,0.15,,,,,
30996,448,0.06,,,,,
30996,7003,0.08,,,,,
30997,30804,0.06,,,,,
30997,30996,0.3,,,,,
30998,6967,0.39,,,,,
30998,30999,0.24,,,,,
30999,7017,0.26,,,,,
30999,30727,0.38,,,,,
31000,437,0.03,,,,,
31000,7013,0.11,,,,,
31000,32705,0.19,,,,,
31001,423,0.05,,,,,
31001,7025,0.08,,,,,
31001,7028,0.27,,,,,
31002,438,0.06,,,,,
31002,7026,0.07,,,,,
31002,29342,0.05,,,,,
31003,461,0.11,,,,,
31003,7036,0.21,,,,,
31003,8935,0.07,,,,,
31004,491,0.21,,,,,
31004,7050,0.09,,,,,
31005,30994,0.33,,,,,
31005,31004,0.4,,,,,
31006,8075,0.07,,,,,
31006,30648,0.9,,,,,
31006,31989,0.35,,,,,
31007,1237,0.19,,,,,
31007,8142,0.2,,,,,
31007,14424,0.2,,,,,
31008,744,0.15,,,,,
31008,8533,0.7,,,,,
31008,8537,0.25,,,,,
31009,8534,0.57,,,,,
31009,31010,0.16,,,,,
31009,31035,0.44,,,,,
31010,740,0.33,,,,,
31010,8536,0.15,,,,,
31010,31009,0.16,,,,,
31011,750,0.31,,,,,
31011,8535,0.34,,,,,
31011,8700,0.36,,,,,
31012,2124,0.46,,,,,
31012,8642,0.56,,,,,
31012,29165,0.5,,,,,
31013,595,0.22,,,,,
31013,8729,0.18,,,,,
31013,8779,0.26,,,,,
31014,630,0.09,,,,,
31014,8789,0.21,,,,,
31014,30726,0.18,,,,,
31015,628,0.13,,,,,
31015,8731,0.32,,,,,
31015,8790,0.34,,,,,
31016,645,0.12,,,,,
31016,30721,0.1,,,,,
31016,31017,0.1,,,,,
31017,8791,0.27,,,,,
31017,30724,0.25,,,,,
31017,31016,0.1,,,,,
31018,807,0.28,,,,,
31018,8774,0.07,,,,,
31018,13079,0.14,,,,,
31019,481,0.18,,,,,
31019,8801,0.11,,,,,
31019,31020,0.16,,,,,
31020,483,0.14,,,,,
31020,8802,0.17,,,,,
31020,31019,0.16,,,,,
31021,486,0.09,,,,,
31021,8801,0.27,,,,,
31021,8869,0.15,,,,,
31022,8805,0.29,,,,,
31022,8808,0.48,,,,,
31022,30751,0.26,,,,,
31023,624,0.15,,,,,
31023,11249,0.18,,,,,
31024,11271,0.18,,,,,
31024,11277,0.02,,,,,
31024,30724,0.32,,,,,
31025,477,0.12,,,,,
31025,11292,0.18,,,,,
31025,27490,0.14,,,,,
31026,13014,0.03,,,,,
31026,13028,0.37,,,,,
31026,30766,0.19,,,,,
31027,13030,0.09,,,,,
31027,13031,0.13,,,,,
31027,30769,0.11,,,,,
31028,610,0.13,,,,,
31028,13055,0.14,,,,,
31028,30765,0.03,,,,,
31029,13063,0.17,,,,,
31029,27647,0.09,,,,,
31029,30776,0.41,,,,,
31030,13938,0.14,,,,,
31030,13939,0.15,,,,,
31030,30881,1.46,,,,,
31031,1742,0.13,,,,,
31031,13959,0.16,,,,,
31031,13965,0.39,,,,,
31032,13998,0.13,,,,,
31032,14001,0.25,,,,,
31032,30666,0.41,,,,,
31033,776,0.23,,,,,
31033,14002,0.31,,,,,
31033,14003,0.16,,,,,
31034,792,0.09,,,,,
31034,14007,0.1,,,,,
31034,16496,0.11,,,,,
31035,14016,0.22,,,,,
31035,31009,0.44,,,,,
31035,31036,0.15,,,,,
31036,728,0.82,,,,,
31036,14078,0.06,,,,,
31036,31035,0.15,,,,,
31037,1712,0.33,,,,,
31037,14017,0.16,,,,,
31037,31038,0.12,,,,,
31038,1708,0.19,,,,,
31038,14018,0.1,,,,,
31038,31037,0.12,,,,,
31039,14025,0.03,,,,,
31039,14028,0.26,,,,,
31039,30754,0.71,,,,,
31040,1718,0.42,,,,,
31040,14033,0.2,,,,,
31040,28208,0.43,,,,,
31041,14051,0.03,,,,,
31041,14052,0.16,,,,,
31041,30811,0.7,,,,,
31042,548,0.31,,,,,
31042,14067,0.12,,,,,
31042,14068,0.08,,,,,
31043,556,0.15,,,,,
31043,14091,0.13,,,,,
31043,28505,0.2,,,,,
31044,1885,0.19,,,,,
31044,14104,0.16,,,,,
31044,14105,0.19,,,,,
31045,1856,0.22,,,,,
31045,14119,0.13,,,,,
31045,14120,0.18,,,,,
31046,1723,0.29,,,,,
31046,14275,0.26,,,,,
31046,14330,0.05,,,,,
31047,1758,0.41,,,,,
31047,14350,0.25,,,,,
31047,14351,0.17,,,,,
31048,1751,0.71,,,,,
31048,14352,0.19,,,,,
31048,14353,0.48,,,,,
31049,780,0.17,,,,,
31049,15555,0.17,,,,,
31049,15556,0.25,,,,,
31050,2130,0.11,,,,,
31050,16352,0.86,,,,,
31050,16353,0.12,,,,,
31051,2097,0.3,,,,,
31051,16397,0.11,,,,,
31051,16398,0.1,,,,,
31052,694,0.14,,,,,
31052,16441,0.29,,,,,
31052,31053,0.28,,,,,
31053,30631,0.55,,,,,
31053,30655,0.48,,,,,
31053,31052,0.28,,,,,
31054,708,0.13,,,,,
31054,16442,0.09,,,,,
31054,31055,0.06,,,,,
31055,16443,0.12,,,,,
31055,30756,0.33,,,,,
31055,31054,0.06,,,,,
31056,16446,0.06,,,,,
31056,16447,0.07,,,,,
31056,30795,0.17,,,,,
31057,725,0.19,,,,,
31057,16447,0.07,,,,,
31057,31058,0.05,,,,,
31058,30794,0.11,,,,,
31058,31057,0.05,,,,,
31058,31059,0.12,,,,,
31059,726,0.29,,,,,
31059,16448,0.12,,,,,
31059,31058,0.12,,,,,
31060,16460,0.11,,,,,
31060,31061,0.07,,,,,
31061,696,0.16,,,,,
31061,28815,0.31,,,,,
31061,31060,0.07,,,,,
31062,731,0.26,,,,,
31062,16463,0.15,,,,,
31062,27750,0.03,,,,,
31063,514,0.22,,,,,
31063,16468,0.25,,,,,
31063,16469,0.26,,,,,
31064,16474,0.03,,,,,
31064,28185,0.02,,,,,
31064,30787,0.5,,,,,
31065,16502,0.04,,,,,
31065,30682,0.38,,,,,
31065,31066,0.07,,,,,
31066,16520,0.06,,,,,
31066,30681,0.33,,,,,
31066,31065,0.07,,,,,
31067,16615,0.04,,,,,
31067,16616,0.14,,,,,
31067,30745,0.47,,,,,
31068,1728,0.35,,,,,
31068,16619,0.23,,,,,
31068,16620,0.09,,,,,
31069,1789,0.52,,,,,
31069,16646,0.1,,,,,
31069,28884,0.2,,,,,
31070,1778,0.4,,,,,
31070,16674,0.3,,,,,
31070,16675,0.27,,,,,
31070,32750,0.06,,,,,
31071,16680,0.23,,,,,
31071,16681,0.09,,,,,
31071,30749,0.49,,,,,
31072,16691,0.03,,,,,
31072,16692,0.17,,,,,
31072,30712,0.55,,,,,
31073,16778,0.05,,,,,
31073,16779,0.16,,,,,
31073,30816,0.37,,,,,
31073,30820,0.82,,,,,
31074,20647,0.12,,,,,
31074,29202,0.34,,,,,
31075,1757,0.37,,,,,
31075,20674,0.41,,,,,
31075,20681,0.39,,,,,
31076,20674,0.17,,,,,
31076,30748,0.67,,,,,
31076,31077,0.22,,,,,
31077,1756,0.31,,,,,
31077,31076,0.22,,,,,
31077,32751,0.17,,,,,
31078,2049,0.21,,,,,
31078,20695,0.08,,,,,
31078,20697,0.23,,,,,
31079,31081,0.46,,,,,
31080,20702,0.15,,,,,
31080,20703,0.16,,,,,
31080,30698,0.54,,,,,
31081,20703,0.17,,,,,
31081,20704,0.11,,,,,
31081,30700,0.12,,,,,
31081,31079,0.46,,,,,
31082,1979,0.34,,,,,
31082,20722,0.05,,,,,
31082,20723,0.41,,,,,
31083,20730,0.05,,,,,
31083,20731,0.2,,,,,
31083,31085,0.44,,,,,
31084,20737,0.4,,,,,
31084,20739,0.05,,,,,
31084,30701,0.5,,,,,
31085,20737,0.23,,,,,
31085,26231,0.45,,,,,
31085,31083,0.44,,,,,
31086,1987,0.23,,,,,
31086,20742,0.3,,,,,
31086,20743,0.17,,,,,
31087,2000,0.31,,,,,
31087,20742,0.34,,,,,
31087,29444,0.21,,,,,
31088,1988,0.44,,,,,
31088,20743,0.22,,,,,
31088,20744,0.4,,,,,
31089,22787,0.16,,,,,
31089,22788,0.05,,,,,
31089,30692,0.5,,,,,
31090,22797,0.1,,,,,
31090,22798,0.16,,,,,
31090,30691,0.75,,,,,
31091,26912,0.05,,,,,
31091,26913,0.17,,,,,
31091,30697,0.4,,,,,
31092,27486,0.13,,,,,
31092,27487,0.15,,,,,
31092,30736,0.08,,,,,
31093,27523,0.13,,,,,
31093,27524,0.13,,,,,
31093,30738,0.3,,,,,
31094,27554,0.09,,,,,
31094,30740,0.1,,,,,
31094,31095,0.05,,,,,
31095,20,0.09,,,,,
31095,27555,0.05,,,,,
31095,31094,0.05,,,,,
31096,27634,0.18,,,,,
31096,28279,0.07,,,,,
31096,30785,0.11,,,,,
31097,27641,0.07,,,,,
31097,27642,0.08,,,,,
31097,30939,0.7,,,,,
31098,27749,0.25,,,,,
31098,28498,0.59,,,,,
31099,28181,0.11,,,,,
31099,30653,0.15,,,,,
31099,32708,0.07,,,,,
31100,28280,0.29,,,,,
31100,30806,0.07,,,,,
31100,32123,0.27,,,,,
31101,528,0.81,,,,,
31101,28186,0.31,,,,,
31101,30652,0.15,,,,,
31102,28471,0.08,,,,,
31102,28482,0.13,,,,,
31102,32122,1.12,,,,,
31103,28492,0.6,,,,,
31103,28814,0.06,,,,,
31103,30673,0.53,,,,,
31104,1800,0.2,,,,,
31104,28742,0.22,,,,,
31104,31105,0.31,,,,,
31105,30380,0.11,,,,,
31105,30660,0.9,,,,,
31105,31104,0.31,,,,,
